GeneID,symbol,description,baseMean,log2FoldChange,lfcSE,pvalue,padj
AT4G30930,NFD1,Encodes a ribosomal RPL21M protein that is localized to the mitochondrion and is involved in karyogamy during female gametophyte development and fertilization. Mutants display defects in both male and female gametophyte development (i.e.collapsed pollen and female gametophytes with unfused central cells).,218.651761257372,0.1371053337957423,0.2989229642728336,0.6284478775287325,0.8282600801736971
AT5G11640,NA,NA,199.5851079036575,-0.12537719469199307,0.2735727060431297,0.6284320869254025,0.8282600801736971
AT5G46040,NA,NA,86.30256046709913,-0.2178550204777664,0.6325592753390964,0.6284418879950904,0.8282600801736971
AT1G30750,NA,NA,193.9174043531392,-0.18350998222520348,0.4365554899765489,0.6285908371914615,0.8283580747468741
AT3G03570,NA,NA,352.88234530414877,0.11604227958795817,0.24845647998645876,0.6286000189716865,0.8283580747468741
AT3G56720,NA,NA,674.6001748464399,-0.13676799310797202,0.3029787012643222,0.6286838686119878,0.8283789596011911
AT5G65360,H3.1,NA,552.9972674092754,0.15402878402581707,0.3446186334893726,0.6286936568219388,0.8283789596011911
AT3G30842,ABCG38,NA,5.791918398575323,-0.20905014273300423,0.7467655663484464,0.6288313721327222,0.8284066656573711
AT3G53480,ABCG37,"Negative regulator of auxin polar transport inhibitors. ABCG37 regulates auxin distribution and homeostasis  in roots by excluding IBA from the root apex, but does  not act directly in basipetal transport. ABCG37 and ABCG36 act redundantly at outermost root plasma  membranes and, transport IBA out of the cells.",748.8510075204019,-0.20716046866766424,0.5451458694257383,0.6288264615338313,0.8284066656573711
AT5G02610,NA,NA,466.4019006621833,0.14638767417603832,0.32259515604773714,0.6288223209110689,0.8284066656573711
AT4G25760,ATGDU2,"Encodes a member of the GDU (glutamine dumper) family proteins involved in amino acid export: At4g31730 (GDU1), At4g25760 (GDU2), At5g57685 (GDU3), At2g24762 (GDU4), At5g24920 (GDU5), At3g30725 (GDU6) and At5g38770 (GDU7).",15.378979412769295,0.20816116218272476,0.5324770306125245,0.6288883062919612,0.8284304272270033
AT2G31141,NA,NA,12.310235879031424,0.2191680675319968,0.6305411325621414,0.629007964484255,0.8284343347712364
AT3G18520,ATHDA15,Encodes a protein with similarity to histone deacetylases. Plants expressing RNAi directed against this gene show a moderate resistance to agrobacterium-mediated root transformation.,448.91575860103086,0.1235775109320946,0.26513353674781154,0.6290074613002258,0.8284343347712364
AT5G17460,DFR1,NA,388.06556492640306,0.15691695504889705,0.35071723196431265,0.6289328439924067,0.8284343347712364
AT1G26810,GALT1,"Encodes a protein with &#946;1,3-galactosyltransferase activity involved in the biosynthesis of the Lewis a epitope of certain glycoproteins.",81.59227877500305,0.19861622535221612,0.4868511404487149,0.6293565740400708,0.8284535807518086
AT1G73480,MAGL4,NA,301.6163343644705,-0.16626201502806273,0.38499561269757815,0.6293188707603989,0.8284535807518086
AT3G03770,NA,NA,129.20720449768237,-0.18808007135175048,0.4540051494071041,0.6290817185264703,0.8284535807518086
AT3G23390,RPL36aA,NA,610.8052418076721,0.14420182949799368,0.31709175242723386,0.6293253162154095,0.8284535807518086
AT3G51060,AtSTY1,"A member of SHI gene family. Arabidopsis thaliana has ten members that encode proteins with a RING finger-like zinc finger motif. Despite being highly divergent in sequence, many of the SHI-related genes are partially redundant in function and synergistically promote gynoecium, stamen and leaf development in Arabidopsis. STY1/STY2 double mutants showed defective style, stigma as well as serrated leaves. Binds to the promoter of YUC4 and YUC8 (binding site  ACTCTAC)",14.263706080084898,-0.21695715619291275,0.6086611217605747,0.6291626477440144,0.8284535807518086
AT3G61410,NA,NA,49.58188652698296,-0.21323176693296647,0.5740492812491204,0.6293726611214322,0.8284535807518086
AT5G27410,NA,NA,320.92311246396275,-0.1677168817734152,0.3885016820947655,0.6291604299593084,0.8284535807518086
AT5G28220,NA,NA,243.5616340992199,-0.1412925524312388,0.31486656618272874,0.6292341176552336,0.8284535807518086
AT5G63670,SPT4-2,NA,336.8955539722825,-0.12784434452932164,0.27922691915885206,0.6292486818779022,0.8284535807518086
AT5G51780,bHLH,NA,66.34577248433486,-0.20514769472404065,0.5286539654102025,0.629498386804926,0.8285678661498864
AT3G57140,SDP1-LIKE,NA,114.77442485921893,0.15733672316690117,0.3531343004389626,0.629729317835382,0.8286669762902668
AT4G25300,NA,NA,109.80756584918852,-0.13668073758107005,0.30294472633055713,0.6296148665938095,0.8286669762902668
AT5G52547,NA,NA,6.971980741448117,0.2171003005304958,0.6810974246526834,0.6297162387417736,0.8286669762902668
AT5G65840,NA,NA,725.9222780230317,-0.11670023624612735,0.2532868272083786,0.6296651184464147,0.8286669762902668
AT1G04980,ATPDI10,"Encodes a protein disulfide isomerase-like (PDIL) protein, a member of a multigene family within the thioredoxin (TRX) superfamily. Transcript levels for this gene are up-regulated in response to three different chemical inducers of ER stress (dithiothreitol, beta-mercaptoethanol, and tunicamycin). AtIRE1-2 does not appear to be required for this response, but the atbzip60 mutant has a diminished response.",164.8039946321983,0.20027541529621948,0.49381084461265023,0.6298548666095863,0.8286785859309964
AT2G46920,POL,"Pol mutations are recessive, partial suppressors of meristem defects in strong clv1 and clv3 mutants, and nearly complete suppressors of weak clv1 mutants. Single mutants appear normal.  Acts downstream of the CLV signaling pathway in meristem development and is required together with PLL1 for stem-cell maintenance through the regulation of WUS.",225.26854940496665,-0.13768567672774,0.306052822477603,0.6298273893131732,0.8286785859309964
AT3G48330,ATPIMT1,encodes protein-L-isoaspartate methyltransferase. Important for maintaining viability as the seed ages. Involved in germination.,175.32490464987,-0.13102721262098857,0.2890685289042355,0.6298530420968347,0.8286785859309964
AT1G10790,NA,NA,3.3768753496530692,-0.19044709557959044,0.7950920248181822,0.6299973236421758,0.8287917738381234
AT5G18520,Cand7,NA,1655.277930236913,0.15199720049676793,0.33782706320922495,0.6300187256286608,0.8287917738381234
AT2G19350,NA,NA,90.8560656881676,-0.16872196392142474,0.3933492930291224,0.6304271168717637,0.8291241654399669
AT3G10210,NA,NA,199.8108014605649,-0.13092594479265407,0.28932567016285077,0.6304163162970324,0.8291241654399669
AT3G21400,NA,NA,63.04655405555559,0.17377797332969824,0.4019254724105616,0.6303574280115214,0.8291241654399669
AT5G51290,ACD5,NA,270.8149391995108,0.18359526383862637,0.4332681584578411,0.6304077356340163,0.8291241654399669
AT3G13445,TBP1,TBP (TATA binding protein) associates with TAF(II)s (TBP-associated factors) to form the TFIID general transcription factor complex,452.3315277147443,-0.12473668874939066,0.27421547120618944,0.6304967802183352,0.8291645832102564
AT1G53785,NA,NA,244.96073035137724,0.13310541315235985,0.2914392239963648,0.6306373379007995,0.8291805488243208
AT2G03870,EMB2816,NA,341.9384117219471,0.1197983056175176,0.2588847016588403,0.6306695543701574,0.8291805488243208
AT3G28710,NA,NA,2696.055005367898,0.14274270206028075,0.3148163226534565,0.6306519912273896,0.8291805488243208
AT5G17900,NA,NA,1031.1500957026549,-0.1106444758895481,0.2409303703299144,0.6307035820712742,0.8291805488243208
AT5G20580,NA,NA,214.56033487910176,0.15770542753415093,0.3557475523632666,0.6306873775611586,0.8291805488243208
AT1G06070,bZIP69,NA,540.1211080659954,0.13010037582274858,0.2837103111904946,0.6308551626687771,0.8293286374001366
AT1G76730,COG0212,NA,622.4241053275573,-0.119034144910069,0.26236635957552423,0.6309112171390214,0.8293511358243969
AT1G03070,AtLFG4,NA,13.070352153129782,0.21577900468087835,0.6835836838033318,0.6311804362280493,0.829508756039949
AT1G33290,NA,NA,527.2985754685484,0.1452995605576781,0.3223358997741455,0.6311626590500077,0.829508756039949
AT1G48310,CHA18,NA,97.1901986720256,-0.1537433094604329,0.3501873653317093,0.6312258620123699,0.829508756039949
AT5G02810,APRR7,PRR7 and PRR9 are partially redundant essential components of a temperature-sensitive circadian system. CCA1 and LHY had a positive effect on PRR7 expression levels. Acts as transcriptional repressor of CCA1 and LHY.,4015.935586346058,-0.12832326154414644,0.284743082446204,0.6311894807149464,0.829508756039949
AT5G23040,CDF1,Cell growth defect factor 1.Causes Bax mediated lethality in yeast by generating reactive oxygen species and this effect is suppressed by AtBI-1.,1780.7589644514885,0.13779938439528044,0.3027810984286682,0.6312089620573667,0.829508756039949
AT3G10620,ATNUDX26,NA,158.17449947635222,0.13723941157447936,0.3024306074885756,0.6313888802044534,0.8296717898935371
AT1G21760,ATFBP7,This gene is predicted to encode an F-box protein that is evolutionarily conserved between Arabidopsis and other eukaryotes including S.cerevisiae and humans. It may play a role in regulating translation under conditions of temperature stress. FBP7 transcript levels are increased at high and low temperatures.,430.75458063324857,-0.1200450067613693,0.2643618453526348,0.63161536800650675,0.8297978775438665
AT3G51540,BPP7,NA,276.4946436300353,-0.21252798036957543,0.5977291365571156,0.6316406794413167,0.8297978775438665
AT5G35330,ATMBD2,Protein containing methyl-CpG-binding domain.Has sequence similarity to human MBD proteins.,417.41446541439154,-0.10559698039455648,0.2288378784343287,0.6315750587292489,0.8297978775438665
AT5G42630,ATS,"Encodes a member of the KANADI family of putative transcription factors.  Involved in integument formation during ovule development and expressed at the boundary between the inner and outer integuments. It is essential for directing laminar growth of the inner integument.Along with KAN1 and KAN2, KAN4 is involved in proper localization of PIN1 in early embryogenesis.",84.90028321797887,0.21922351090680095,0.6652574031948579,0.6316144781214159,0.8297978775438665
AT5G45310,NA,NA,59.96956632404407,0.16703190853644828,0.3853431078953306,0.6318729754771418,0.8300518492390161
AT1G33040,NACA5,NA,454.4372397408513,-0.13793484820594137,0.30900605463173125,0.6320030036327635,0.8301714550000369
AT5G25230,NA,NA,2.907238365879525,0.1975568393574712,0.7705629023347511,0.6321156366185805,0.8302681978848305
AT3G06720,AIMP,"Encodes importin alpha involved in nuclear import. Protein interacts with Agrobacterium proteins VirD2 and VirE2. Is not individually essential for Agrobacterium-mediated root transformation, but when overexpressed can rescue the impa-4 decreased transformation susceptibility phenotype.",1275.810763284464,0.10943162772005773,0.2355770373137212,0.6321926346420519,0.8303181260857438
AT4G29040,RPT2a,"26S proteasome AAA-ATPase subunit RPT2a (RPT2a) mRNA,",2026.178616868947,0.1522151157831425,0.34136945733863827,0.6322450639588354,0.830335781722592
ATCG00190,RPOB,Chloroplast DNA-dependent RNA polymerase B subunit. The transcription of this gene is regulated by a nuclear encoded RNA polymerase. This gene has been transferred to mitochondrial genome during crucifer evolution.,225.25495802126912,0.20018983520869335,0.499134749351482,0.6324390434377019,0.8305393234144886
AT2G43520,ATTI2,Encodes putative trypsin inhibitor protein which may function in defense against herbivory.  Member of the defensin-like (DEFL) family.,165.1544739377306,0.21624368423203105,0.6008536593730438,0.6325205027405346,0.8305950839982679
AT1G23360,MENG,"Encodes a 2-phytyl-1,4-naphthoquinone methyltransferase that catalyzes the final step in phylloquinone (vitamin K1) biosynthesis.",114.27605837271976,0.16132073116466297,0.369019780640877,0.6326345935168887,0.8306936851247038
AT5G15720,GLIP7,Contains lipase signature motif and GDSL domain.,8.122983007459878,-0.2165473001021499,0.6655214985326079,0.6327112189619667,0.8307430825135298
AT1G31660,atENP1,NA,177.99095814615282,-0.13247451548642786,0.29546283758494385,0.6329377539064387,0.8309892912525786
AT2G40600,NA,NA,384.9556141449459,0.1076972760386288,0.2328883543292077,0.6333959539120675,0.8310023626279157
AT3G23050,AXR2,"Transcription regulator acting as repressor of auxin-inducible gene expression. Plays role in the control of gravitropic growth and development in light-grown seedlings. Auxin induces the degradation of the protein in a dosage-dependent manner in a process mediated by AtRac1. Auxin induced the relocalization of the protein within the nucleus from a diffused nucleoplasmic pattern to a discrete particulated pattern named nuclear protein bodies or NPB in a process also mediated by Rac1. Colocalizes with SCF, CSN and 26S proteasome components.",2835.270957090835,-0.16716717980629217,0.3850711463137679,0.6332240667419722,0.8310023626279157
AT4G10810,NA,NA,1071.3492001144373,0.13678852548450784,0.3023878482165746,0.6332327506821831,0.8310023626279157
AT4G18990,XTH29,NA,2.907251737764144,0.19837678454191135,0.7660696099823024,0.6333003823104056,0.8310023626279157
AT4G22745,MBD1,Protein containing methyl-CpG-binding domain.,207.98147347096375,0.19125092567542615,0.4632287748709411,0.6332167284297394,0.8310023626279157
AT5G04885,BGLC3,NA,155.81819239520397,-0.13394947651067532,0.2994257831308668,0.6331591978262829,0.8310023626279157
AT5G11280,NA,NA,500.8731223722232,-0.14642252343178477,0.33332686004721657,0.6331674336890076,0.8310023626279157
AT5G45530,NA,NA,20.80645257895297,0.2037180912600078,0.5226470658746057,0.6333468175363064,0.8310023626279157
AT5G58610,NA,NA,10.541826166677923,-0.2121210261410651,0.591508364723052,0.6333107477865141,0.8310023626279157
AT5G59760,NA,NA,3.09142234268619,-0.19819428641425987,0.7661928233586357,0.6334159242605684,0.8310023626279157
AT5G63610,ATCDK8,"significant sequence similarity to plant and animal cyclin-dependent protein kinases, and was classified as an E-type CDK with a SPTAIRE cyclin binding motif in the kinase domain.",900.4923885417697,0.1118875274193797,0.24171315340212107,0.6330990920911926,0.8310023626279157
AT5G65970,ATMLO10,"A member of a large family of seven-transmembrane domain proteins specific to plants, homologs of the barley mildew resistance locus o (MLO) protein. The Arabidopsis genome contains 15 genes encoding MLO proteins, with localization in plasma membrane. Phylogenetic analysis revealed four clades of closely-related AtMLO genes. ATMLO10 belongs to the clade III, with AtMLO5, AtMLO7, AtMLO8, and AtMLO9. The gene is expressed in root and cotyledon vascular system, in root-shoot junction and lateral root primordia and in developing siliques, as shown by GUS activity patterns. The expression of several phylogenetically closely-related AtMLO genes showed similar or overlapping tissue specificity and analogous responsiveness to external stimuli, suggesting functional redundancy, co-function, or antagonistic function(s",214.38461521427703,-0.19900006018390248,0.5114087349546511,0.6331377653832814,0.8310023626279157
AT4G17480,NA,NA,9.11608466227268,-0.2158606482417696,0.6365262138113289,0.6334643544948061,0.8310147103190871
AT1G01300,NA,NA,1675.0029105022018,0.10970360187994407,0.2389457740427375,0.6335269832959689,0.8310456818328127
AT5G07710,NEN1,NA,145.15653009374623,0.19441975047389604,0.4808833436752251,0.6336164104955646,0.831111800870514
AT1G49480,RTV1,NA,794.7912054772152,-0.11936892161077035,0.26372654997967665,0.6336952372232477,0.8311257926396561
AT2G07733,NA,NA,11.604755812181224,0.2150595609698956,0.6735843593366528,0.6337537850781737,0.8311257926396561
AT5G54040,NA,NA,57.69035976506914,0.21682300199975335,0.6223630185406245,0.633726740130584,0.8311257926396561
AT5G58910,LAC16,"putative laccase,  a member of laccase family of genes (17 members in Arabidopsis).",4.40134122660763,0.20923238709179276,0.7332510678358071,0.6337831720471714,0.8311257926396561
AT3G09190,NA,Regulates flowering time in Ws ecotype.,28.475440677756797,-0.2012622729736892,0.5183922195756184,0.6338474298765242,0.8311588820040766
AT2G36370,NA,NA,39.32348932158243,-0.18043045534397048,0.4354368274105137,0.6338961709069689,0.8311716214970525
AT5G63870,ATPP7,Encodes a nuclear localized serine/threonine phosphatase that appears to be regulated by redox activity and is a positive regulator of cryptochrome mediated blue light signalling.,562.6469669290767,-0.11798470426629948,0.2625410501386939,0.6339855333028219,0.8312376193230425
AT1G01840,NA,NA,4.95176494388216,-0.200464549794794,0.7648059650879616,0.6341719384913898,0.8314131169776953
AT3G49990,NA,NA,573.1272686441858,-0.11871606372641862,0.2626212634790993,0.634197459781183,0.8314131169776953
AT3G10090,NA,NA,56.30082312745523,-0.1664404322334922,0.39113765596799,0.6342919937332032,0.8314346924255147
AT5G33320,ARAPPT,Encodes a plastid inner envelope protein PPT (phosphoenolpyruvate/phosphate translocator) that catalyzes the transport of phosphoenolpyruvate and phosphate across the inner envelope membrane of plastids.,1807.215904703097,-0.09739702029840168,0.2118138628581484,0.6342818302369528,0.8314346924255147
AT4G17270,NA,NA,805.0132027805507,0.12862723265614806,0.28338151365767345,0.6343655124269614,0.831479886988087
AT1G27980,ATDPL1,NA,684.2814970330473,-0.17125611532310472,0.40589635231342513,0.6348130715066729,0.8317593846169867
AT1G77765,NA,NA,12.730442538344652,0.21354171843253905,0.6059470887393814,0.6347614102030619,0.8317593846169867
AT2G24590,At-RSZ22a,NA,386.3006962380132,-0.13570018824092064,0.3063512085931268,0.6346592484427767,0.8317593846169867
AT2G34590,NA,NA,2015.732897321503,0.1510011655060098,0.34208915261294515,0.6348082755356184,0.8317593846169867
AT3G22840,ELIP,Encodes an early light-inducible protein.,228.57600141382815,-0.2121171336055291,0.608891770190913,0.634735431365847,0.8317593846169867
AT5G24890,NA,NA,1295.9283013192055,-0.13485961636604368,0.3050217338293181,0.6347577186271232,0.8317593846169867
AT1G63290,NA,NA,647.0956106738453,-0.1755450787339442,0.4247590472783432,0.635051097037551,0.831917718335943
AT5G20900,JAZ12,NA,1848.5561235111977,0.18436061160012757,0.4301658490132037,0.6349778227342158,0.831917718335943
AT5G38610,NA,NA,82.6316837008137,-0.18346988753811155,0.4497591395215634,0.6350243192186735,0.831917718335943
AT3G54826,ZR3,NA,390.61036238453346,0.1625586649130085,0.376171402257772,0.6353640230002815,0.8322764599212741
AT2G25570,ISE3,NA,72.50827672419344,0.14255459943337467,0.3212345537092372,0.6354548914617769,0.8322931110234871
AT5G01660,NA,NA,23.72773269618551,0.18754665188418657,0.45935854017022176,0.6354414874408889,0.8322931110234871
AT1G73450,DYRKP-2B,NA,224.2485671565648,0.11905398646164364,0.2613337791945064,0.6355528597366689,0.8323190559350411
AT2G22560,NET2D,NA,90.64393814972745,-0.15014772907240473,0.3461595660954095,0.6355464878847277,0.8323190559350411
AT1G13450,GT-1,NA,1222.7614031667945,0.15115890710945112,0.33836913138802666,0.6356328831076298,0.8323364332060547
AT2G24750,NA,NA,15.913321723179363,-0.1994711163954566,0.5167438438096691,0.6356442898909043,0.8323364332060547
AT4G25240,SKS1,Encodes GPI-anchored SKU5-like protein.,124.53393143125754,-0.2080165934588503,0.5704311753009442,0.6357563933106889,0.8324320462763465
AT1G33480,ATL58,NA,76.74818347935715,-0.17874246455439838,0.4335682744678282,0.6358764904085691,0.8324586288773888
AT1G73760,CTL14,NA,323.6726726209946,-0.15999040550818391,0.3754343342842832,0.635845305169924,0.8324586288773888
AT4G40050,NA,NA,861.495528611806,0.1423960637281633,0.31935044224188436,0.635893954042926,0.8324586288773888
AT3G58680,ATMBF1B,"One of three genes in A. thaliana encoding multiprotein bridging factor 1, a highly conserved transcriptional coactivator. May serve as a bridging factor between a bZIP factor and TBP.  Its expression is developmentally regulated.",3000.5158227746224,0.16401976420397574,0.3752931060608527,0.6359399084547845,0.8324676195617702
AT5G44420,LCR77,"Encodes an ethylene- and jasmonate-responsive plant defensin. mRNA levels are not responsive to salicylic acid treatment; although jasmonate and salicylic acid can act synergistically to enhance the expression of this gene. Belongs to the plant defensin (PDF) family with the following members: At1g75830/PDF1.1, At5g44420/PDF1.2a, At2g26020/PDF1.2b, At5g44430/PDF1.2c, At2g26010/PDF1.3, At1g19610/PDF1.4, At1g55010/PDF1.5, At2g02120/PDF2.1, At2g02100/PDF2.2, At2g02130/PDF2.3, At1g61070/PDF2.4, At5g63660/PDF2.5, At2g02140/PDF2.6, At5g38330/PDF3.1 and At4g30070/PDF3.2.",16.531798266016512,0.21269467541039183,0.6065883376050392,0.6360148373846523,0.8325145354691368
AT1G53590,NTMC2T6.1,NA,880.6836148646506,0.12173447218908127,0.2679406134668654,0.6361537655663616,0.8325940452917329
AT3G61840,NA,NA,6.6761664426957745,-0.21408768838457087,0.6501546155558022,0.6361332534491706,0.8325940452917329
AT3G59330,NA,NA,5.115158291957968,-0.21174492526646327,0.6936086469444565,0.6362479516966955,0.8326161301426249
AT3G61620,RRP41,exonuclease RRP41 (RRP41),113.52433309256506,-0.13766890864835,0.31223516778469834,0.6362488270293558,0.8326161301426249
AT2G34790,AtBBE-like,NA,174.63338941759747,-0.18937689730901108,0.4789921627607935,0.6364669575249406,0.8326457777251957
AT4G05180,PSBQ,Encodes the PsbQ subunit of the oxygen evolving complex of photosystem II.,22977.101964219175,0.16475647289740034,0.3657145495338966,0.636461361163827,0.8326457777251957
AT4G15290,ATCSLB05,encodes a gene similar to cellulose synthase,14.433982584922251,-0.20467943978813477,0.7383672336194679,0.6364321238296624,0.8326457777251957
AT4G35930,AtFBS4,NA,155.90759257378133,0.17932652637669358,0.4292870491035283,0.6363525136333149,0.8326457777251957
AT5G02870,RPL4,NA,3833.162348373696,-0.12803765752723928,0.3000754461183458,0.6364141688774154,0.8326457777251957
AT1G24620,CML25,NA,6.336806057327242,0.17446118402348287,0.8137531721769912,0.6366701012282892,0.8327979685637086
AT3G49680,ATBCAT-3,Encodes a chloroplast branched-chain amino acid aminotransferase. Complements the yeast leu/iso-leu/val auxotrophy mutant.,1141.9430563410365,-0.11464112770069912,0.25498469702013715,0.6366381542817106,0.8327979685637086
AT4G23493,NA,NA,13.934163194540414,0.213932933858558,0.6508797121392568,0.6367326627652746,0.8327979685637086
AT4G38580,ATFP6,"putative farnesylated protein (At4g38580) mRNA, complete",267.12654072504546,-0.16076470311388633,0.37968013482483176,0.6367396995065936,0.8327979685637086
AT1G50630,NA,NA,193.7044998649732,0.16168670849915412,0.3749447214467383,0.6369959939236989,0.8330820189491519
AT3G02510,NA,NA,110.50070398101975,-0.1367987494642248,0.3111053938530045,0.6371290138734493,0.8332048223920376
AT1G65860,FMO,"belongs to the flavin-monooxygenase (FMO) family, encodes a glucosinolate S-oxygenase that catalyzes the conversion of methylthioalkyl glucosinolates to methylsulfinylalkyl glucosinolates",55.79641996157359,0.196412590158343,0.5002036226994686,0.6372559121768104,0.8332684441025116
AT4G17310,NA,NA,49.20508458439628,-0.17822506578579958,0.4361447425276709,0.6372387073896815,0.8332684441025116
AT1G05180,AXR1,"Encodes a subunit of the RUB1 activating enzyme that regulates the protein degradation activity of Skp1-Cullin-Fbox complexes, primarily, but not exclusively, affecting auxin responses.  Acts alongside AS1 to exclude BP expression from leaves.",487.4909321711957,0.15893371434894227,0.3681935892086279,0.6373099732036183,0.8332879740493991
AT5G45420,maMYB,NA,471.15687392164193,0.1707519120967372,0.4025702949217399,0.6374040911515491,0.83335987313356
AT1G24020,MLP423,NA,249.14369210143775,-0.15764353732171918,0.37115688202935304,0.6374656426078278,0.8333891876656754
AT3G28570,NA,NA,9.459085653544216,-0.1946169893314109,0.7645555358801086,0.6375175751001775,0.833405924041467
AT2G20280,NA,NA,615.9908648386235,-0.11157608059397496,0.25124621569291306,0.6376919091404853,0.8335826600916993
AT4G34420,NA,NA,12.668136720428857,0.21258611892543844,0.6016199333041696,0.6378699088434177,0.8337641658614894
AT1G09780,iPGAM1,NA,1139.663107437047,0.15158113491356862,0.3466437315878128,0.637997178472623,0.8337963091057241
AT1G62390,CLMP1,NA,2468.4500720698716,-0.14995561677597624,0.35040812966323354,0.6380119471075212,0.8337963091057241
AT3G10250,NA,NA,803.0174298717056,-0.1335577252658049,0.30395565593100465,0.6379511263267948,0.8337963091057241
AT1G15780,AtMed15a,NA,1683.625833613378,-0.15157444831185732,0.3520635248415641,0.6382292871126842,0.8339797369820807
AT5G53045,NA,NA,74.48846477375119,-0.14659309699519046,0.3388647712070442,0.638230619451166,0.8339797369820807
AT3G54000,NA,NA,90.35306797601297,0.1803261802296927,0.4382901666377657,0.6383193365266795,0.8340444925978662
AT1G40310,NA,NA,12.819335488199243,0.07348744067884871,0.8856270887065639,0.6386180968151909,0.8342325043972612
AT1G56090,NA,NA,203.80831158724297,0.1365882623605745,0.3082781734939282,0.6385405954858552,0.8342325043972612
AT3G50240,KICP-02,Encodes a kinesin-related protein.,617.8733288882831,0.14985293648800413,0.3428797452065072,0.6385861149645932,0.8342325043972612
AT5G48520,AtAUG3,NA,363.99886287687013,-0.14120003627770605,0.32494478455004894,0.6386199057044298,0.8342325043972612
AT1G66760,NA,NA,855.515756597591,-0.15758978219840358,0.3732824106781306,0.6387098195536758,0.8342987879088738
AT2G18330,NA,NA,193.0705964262375,-0.1202785609098557,0.2702508168534516,0.6388656679163491,0.8344511833240772
AT1G06923,NA,NA,16.55170951628468,-0.2113567372326295,0.6226018657873006,0.6396040815347717,0.8346156614797439
AT1G09880,NA,NA,8.63121132929412,-0.2122399946575839,0.6433165999819173,0.63948034507654306,0.8346156614797439
AT1G10710,PHS1,"Computational predictions suggested the presence of a small cysteine-rich protein beginning in intron 9 (Silverstein 2007), but subsequent analysis revealed that this region contains a tenth exon for the At1g10710 gene. PHS1 regulates recombination and pairing of homologous chromosomes during meiotic prophase by controlling transport of RAD50 from cytoplasm to the nucleus.",2.8024445864251013,0.16326877107604315,0.8237895789528806,0.6393399669233362,0.8346156614797439
AT1G49170,NA,NA,108.0560505134639,0.18236683529027792,0.44779289376486775,0.6396412253300454,0.8346156614797439
AT1G53887,NA,NA,16.653059556414807,-0.1930825754712618,0.4992158724576404,0.6396959755576122,0.8346156614797439
AT1G63590,NA,NA,25.596381708438283,-0.20837302698487448,0.5888684252644085,0.6392480028512639,0.8346156614797439
AT1G69280,NA,NA,27.029361332486648,0.1935277264457945,0.4933877482309535,0.6392724256756068,0.8346156614797439
AT2G01260,NA,NA,356.3021687767797,0.1187392269599541,0.26466390306325305,0.6396857281231005,0.8346156614797439
AT2G14100,CYP705A13,a member of the cytochrome P450 family,82.06297330501526,-0.2062774050002138,0.5798067056502102,0.6398929182440101,0.8346156614797439
AT2G40880,ATCYSA,"Encodes a protein with cysteine proteinase inhibitor activity. Overexpression increases tolerance to abiotic stressors (i.e.salt,osmitic, cold stress).",1580.23371160985,0.1855675646044998,0.4511932984745087,0.639878369255106,0.8346156614797439
AT2G41080,NA,NA,63.80754499428034,-0.14445246088569835,0.3343669192418815,0.639724796977732,0.8346156614797439
AT2G41150,NA,NA,73.47000730988964,-0.18166344958797503,0.45211175287580546,0.6398686923801513,0.8346156614797439
AT2G45210,SAG201,NA,247.76427871259287,0.18227132180064787,0.4480210143143824,0.6398016067346157,0.8346156614797439
AT3G50940,NA,NA,4.173241982103447,0.17416750258849809,0.8079138882097504,0.6398796016647633,0.8346156614797439
AT4G08980,FBW2,Encodes an F-box gene that is a novel negative regulator of AGO1 protein levels and may play a role in ABA signalling and/or response.,418.3031862263169,-0.13055031147412663,0.2976388698875194,0.6393958646058187,0.8346156614797439
AT4G17330,ATG2484-1,"gene of unknown function expressed in seedlings, flower buds and stems",2480.2834028453935,-0.17919176080378924,0.46160423269141226,0.6396470667506599,0.8346156614797439
AT4G29400,NA,NA,90.19416070520188,-0.1534472771132496,0.35896870294648436,0.63914081334115,0.8346156614797439
AT4G31810,CHY4,NA,115.01201298932632,0.1898660935472058,0.47445424746428233,0.6394919140858585,0.8346156614797439
AT5G13530,KEG,"Encodes KEEP ON GOING (KEG), a RING E3 ligase involved in abscisic acid signaling.  KEG is essential for Arabidopsis growth and development.  ABA promotes KEG degradation via the ubiquitin dependent 26S proteasome pathway.",942.6045461157884,-0.09906359699501706,0.21949087007411391,0.6399320946550952,0.8346156614797439
AT5G15840,BBX1,"Encodes a protein showing similarities to zinc finger transcription factors, involved in regulation of flowering under long days. Acts upstream of FT and SOC1.",9.748644821457008,-0.2083426824719821,0.5926138014242608,0.639180576133366,0.8346156614797439
AT5G33370,CUS2,NA,73.7908375595365,-0.21026732332361747,0.6722697907074405,0.63907764401365,0.8346156614797439
AT5G39471,NA,NA,4.861169841236004,0.2014862247549953,0.7463712647603165,0.6397496348404637,0.8346156614797439
AT5G56300,GAMT2,"A member of the Arabidopsis SABATH methyltransferase gene family.  Encodes GAMT2, a methyltransferase that uses S-adenosine-L-methionine (SAM) as a methyl donor to methylate the carboxyl group of GAs, resulting in the methyl esters of GAs (MeGAs).  Expressed most highly in the siliques during seed development.",5.7968329923343624,-0.20359659835323915,0.7340042194429091,0.6391943675053476,0.8346156614797439
AT5G59830,NA,NA,211.84049071488377,0.11593859542373128,0.2572553706690097,0.6396022529287151,0.8346156614797439
AT3G60550,CYCP3;2,NA,10.413146880162763,-0.20578621299535507,0.7242785861387608,0.6400236494081332,0.8346839559790841
